-74.16731748,40.57175781,15.87
-74.16721748,40.57175781,15.64
-74.16711748,40.57175781,15.36
-74.16701748,40.57175781,15.24
-74.16691748,40.57175781,14.88
-74.16681748,40.57175781,14.67
-74.16671748,40.57175781,14.38
-74.16661748,40.57175781,14.22
-74.16651748,40.57175781,13.95
-74.16641748,40.57175781,13.82
-74.16631748,40.57175781,13.66
-74.16621748,40.57175781,15.22
-74.16611748,40.57175781,14.94
-74.16601748,40.57175781,15.18
-74.16591748,40.57175781,14.61
-74.16581748,40.57175781,14.3
-74.16571748,40.57175781,19.77
-74.16561748,40.57175781,23.68
-74.16551748,40.57175781,15.16
-74.16541748,40.57175781,13.78
-74.16531748,40.57175781,14.11
-74.16521748,40.57175781,14.19
-74.16511748,40.57175781,18.3642
-74.16501748,40.57175781,21.8361
-74.16491748,40.57175781,23.0121
-74.16481748,40.57175781,25.81
-74.16471748,40.57175781,16.74
-74.16461748,40.57175781,12.9056
-74.16451748,40.57175781,12.5543
-74.16441748,40.57175781,12.05
-74.16431748,40.57175781,11.95
-74.16421748,40.57175781,12.11
-74.16411748,40.57175781,13.68
-74.16401748,40.57175781,23.18
-74.16391748,40.57175781,21.53
-74.16381748,40.57175781,23.27
-74.16371748,40.57175781,26.36
-74.16361748,40.57175781,21.77
-74.16351748,40.57175781,24.99
-74.16341748,40.57175781,23.16
-74.16331748,40.57175781,26.09
-74.16321748,40.57175781,21.1556
-74.16311748,40.57175781,14.97
-74.16301748,40.57175781,16.3046
-74.16291748,40.57175781,17.0787
-74.16281748,40.57175781,16.9576
-74.16271748,40.57175781,16.732
-74.16261748,40.57175781,16.3682
-74.16251748,40.57175781,14.2746
-74.16241748,40.57175781,13.0461
-74.16231748,40.57175781,12.7
-74.16221748,40.57175781,12.4377
-74.16211748,40.57175781,12.2503
-74.16201748,40.57175781,11.6182
-74.16191748,40.57175781,12.1123
-74.16181748,40.57175781,13.9393
-74.16171748,40.57175781,14.0631
-74.16161748,40.57175781,12.5656
-74.16151748,40.57175781,10.3893
-74.16141748,40.57175781,10.6185
-74.16131748,40.57175781,12.353
-74.16121748,40.57175781,12.5604
-74.16111748,40.57175781,12.9644
-74.16101748,40.57175781,14.0473
-74.16091748,40.57175781,15.5238
-74.16081748,40.57175781,15.8092
-74.16071748,40.57175781,15.8021
-74.16061748,40.57175781,17.969
-74.16051748,40.57175781,18.7445
-74.16041748,40.57175781,18.4497
-74.16031748,40.57175781,-9999
-74.16021748,40.57175781,-9999
-74.16011748,40.57175781,-9999
-74.16001748,40.57175781,-9999
-74.15991748,40.57175781,-9999
-74.16731748,40.57165781,14.88
-74.16721748,40.57165781,15.11
-74.16711748,40.57165781,15.09
-74.16701748,40.57165781,14.63
-74.16691748,40.57165781,14.33
-74.16681748,40.57165781,14.17
-74.16671748,40.57165781,13.8
-74.16661748,40.57165781,13.59
-74.16651748,40.57165781,13.27
-74.16641748,40.57165781,13.33
-74.16631748,40.57165781,23.06
-74.16621748,40.57165781,14.05
-74.16611748,40.57165781,14.22
-74.16601748,40.57165781,14.53
-74.16591748,40.57165781,13.86
-74.16581748,40.57165781,13.09
-74.16571748,40.57165781,14.43
-74.16561748,40.57165781,14.5
-74.16551748,40.57165781,14.4
-74.16541748,40.57165781,15.22
-74.16531748,40.57165781,14.73
-74.16521748,40.57165781,12.79
-74.16511748,40.57165781,23.73
-74.16501748,40.57165781,33.35
-74.16491748,40.57165781,31.47
-74.16481748,40.57165781,17.73
-74.16471748,40.57165781,12.2
-74.16461748,40.57165781,11.9
-74.16451748,40.57165781,11.98
-74.16441748,40.57165781,11.96
-74.16431748,40.57165781,12.2
-74.16421748,40.57165781,12.11
-74.16411748,40.57165781,13.59
-74.16401748,40.57165781,13.55
-74.16391748,40.57165781,23.71
-74.16381748,40.57165781,24.88
-74.16371748,40.57165781,25.34
-74.16361748,40.57165781,20.86
-74.16351748,40.57165781,21.79
-74.16341748,40.57165781,15.15
-74.16331748,40.57165781,21.96
-74.16321748,40.57165781,24.57
-74.16311748,40.57165781,21.0265
-74.16301748,40.57165781,18.4609
-74.16291748,40.57165781,18.0487
-74.16281748,40.57165781,17.9483
-74.16271748,40.57165781,17.5397
-74.16261748,40.57165781,15.5743
-74.16251748,40.57165781,13.2474
-74.16241748,40.57165781,12.3001
-74.16231748,40.57165781,12.1274
-74.16221748,40.57165781,11.8995
-74.16211748,40.57165781,11.7702
-74.16201748,40.57165781,11.0915
-74.16191748,40.57165781,11.6411
-74.16181748,40.57165781,13.6114
-74.16171748,40.57165781,13.7726
-74.16161748,40.57165781,11.791
-74.16151748,40.57165781,9.81952
-74.16141748,40.57165781,10.1297
-74.16131748,40.57165781,11.9283
-74.16121748,40.57165781,12.1703
-74.16111748,40.57165781,12.5784
-74.16101748,40.57165781,13.7027
-74.16091748,40.57165781,15.3715
-74.16081748,40.57165781,16.2021
-74.16071748,40.57165781,19.4404
-74.16061748,40.57165781,19.1645
-74.16051748,40.57165781,19.317
-74.16041748,40.57165781,19.3679
-74.16031748,40.57165781,19.4757
-74.16021748,40.57165781,19.9675
-74.16011748,40.57165781,18.7409
-74.16001748,40.57165781,15.03
-74.15991748,40.57165781,17.29
-74.16731748,40.57155781,14.74
-74.16721748,40.57155781,14.64
-74.16711748,40.57155781,14.17
-74.16701748,40.57155781,13.84
-74.16691748,40.57155781,13.89
-74.16681748,40.57155781,13.34
-74.16671748,40.57155781,13.21
-74.16661748,40.57155781,12.92
-74.16651748,40.57155781,12.65
-74.16641748,40.57155781,12.57
-74.16631748,40.57155781,26.75
-74.16621748,40.57155781,19.86
-74.16611748,40.57155781,12.68
-74.16601748,40.57155781,13.3
-74.16591748,40.57155781,21
-74.16581748,40.57155781,23.99
-74.16571748,40.57155781,13.6
-74.16561748,40.57155781,14.11
-74.16551748,40.57155781,14.42
-74.16541748,40.57155781,13.83
-74.16531748,40.57155781,29.05
-74.16521748,40.57155781,28.86
-74.16511748,40.57155781,30
-74.16501748,40.57155781,13.23
-74.16491748,40.57155781,12.14
-74.16481748,40.57155781,12.07
-74.16471748,40.57155781,22.43
-74.16461748,40.57155781,21.73
-74.16451748,40.57155781,13.41
-74.16441748,40.57155781,13.21
-74.16431748,40.57155781,20.93
-74.16421748,40.57155781,14.64
-74.16411748,40.57155781,14.15
-74.16401748,40.57155781,19.95
-74.16391748,40.57155781,22.28
-74.16381748,40.57155781,24.59
-74.16371748,40.57155781,21.73
-74.16361748,40.57155781,23.48
-74.16351748,40.57155781,22.52
-74.16341748,40.57155781,23.12
-74.16331748,40.57155781,27.84
-74.16321748,40.57155781,27.2
-74.16311748,40.57155781,28.11
-74.16301748,40.57155781,21.3434
-74.16291748,40.57155781,20.1392
-74.16281748,40.57155781,19.1404
-74.16271748,40.57155781,16.7557
-74.16261748,40.57155781,15.1506
-74.16251748,40.57155781,12.8139
-74.16241748,40.57155781,12.2488
-74.16231748,40.57155781,12.0925
-74.16221748,40.57155781,11.8818
-74.16211748,40.57155781,11.7462
-74.16201748,40.57155781,11.0345
-74.16191748,40.57155781,11.6264
-74.16181748,40.57155781,13.7401
-74.16171748,40.57155781,13.9514
-74.16161748,40.57155781,11.8815
-74.16151748,40.57155781,9.76652
-74.16141748,40.57155781,10.1111
-74.16131748,40.57155781,12.0223
-74.16121748,40.57155781,12.316
-74.16111748,40.57155781,12.7597
-74.16101748,40.57155781,13.9419
-74.16091748,40.57155781,15.7847
-74.16081748,40.57155781,16.8486
-74.16071748,40.57155781,21.0091
-74.16061748,40.57155781,21.1206
-74.16051748,40.57155781,21.4537
-74.16041748,40.57155781,22.1012
-74.16031748,40.57155781,23.0574
-74.16021748,40.57155781,23.685
-74.16011748,40.57155781,20.6168
-74.16001748,40.57155781,16.97
-74.15991748,40.57155781,15.33
-74.16731748,40.57145781,18.17
-74.16721748,40.57145781,15.5
-74.16711748,40.57145781,15.36
-74.16701748,40.57145781,13.55
-74.16691748,40.57145781,13.09
-74.16681748,40.57145781,12.71
-74.16671748,40.57145781,12.44
-74.16661748,40.57145781,12.26
-74.16651748,40.57145781,12.18
-74.16641748,40.57145781,12.18
-74.16631748,40.57145781,24.92
-74.16621748,40.57145781,12.09
-74.16611748,40.57145781,13.59
-74.16601748,40.57145781,13.93
-74.16591748,40.57145781,13.65
-74.16581748,40.57145781,23.16
-74.16571748,40.57145781,19.43
-74.16561748,40.57145781,13.77
-74.16551748,40.57145781,13.32
-74.16541748,40.57145781,11.58
-74.16531748,40.57145781,24.74
-74.16521748,40.57145781,15.34
-74.16511748,40.57145781,13.29
-74.16501748,40.57145781,13.25
-74.16491748,40.57145781,15.8
-74.16481748,40.57145781,13.06
-74.16471748,40.57145781,12.81
-74.16461748,40.57145781,13.52
-74.16451748,40.57145781,13.09
-74.16441748,40.57145781,12.99
-74.16431748,40.57145781,12.85
-74.16421748,40.57145781,13.45
-74.16411748,40.57145781,14.27
-74.16401748,40.57145781,14.26
-74.16391748,40.57145781,14.06
-74.16381748,40.57145781,14.08
-74.16371748,40.57145781,13.9
-74.16361748,40.57145781,21.01
-74.16351748,40.57145781,22.17
-74.16341748,40.57145781,25.17
-74.16331748,40.57145781,23.15
-74.16321748,40.57145781,19.65
-74.16311748,40.57145781,25.65
-74.16301748,40.57145781,20.6387
-74.16291748,40.57145781,20.5416
-74.16281748,40.57145781,20.4087
-74.16271748,40.57145781,16.7216
-74.16261748,40.57145781,15.519
-74.16251748,40.57145781,12.9346
-74.16241748,40.57145781,12.3409
-74.16231748,40.57145781,12.208
-74.16221748,40.57145781,12.0459
-74.16211748,40.57145781,11.8916
-74.16201748,40.57145781,11.1251
-74.16191748,40.57145781,11.7298
-74.16181748,40.57145781,14.0082
-74.16171748,40.57145781,14.3574
-74.16161748,40.57145781,12.2049
-74.16151748,40.57145781,9.88072
-74.16141748,40.57145781,10.2547
-74.16131748,40.57145781,12.3206
-74.16121748,40.57145781,12.7758
-74.16111748,40.57145781,13.2307
-74.16101748,40.57145781,14.7971
-74.16091748,40.57145781,16.7555
-74.16081748,40.57145781,18.9734
-74.16071748,40.57145781,22.5228
-74.16061748,40.57145781,23.3958
-74.16051748,40.57145781,24.274
-74.16041748,40.57145781,24.8844
-74.16031748,40.57145781,25.4932
-74.16021748,40.57145781,26.741
-74.16011748,40.57145781,28.94
-74.16001748,40.57145781,24.8
-74.15991748,40.57145781,17.99
-74.16731748,40.57135781,16.02
-74.16721748,40.57135781,15.08
-74.16711748,40.57135781,13.8
-74.16701748,40.57135781,16.27
-74.16691748,40.57135781,16.1
-74.16681748,40.57135781,15.05
